time,content,Cleaned,Sentiment_polarity,Sentiment_subjectivity
2019-10-30 23:35:09,RT @HarrietFilm: Don't miss @CynthiaEriVo's incredible portrayal of the legendary freedom fighter. #HARRIET is in theaters Friday. https://…,harrietfilm miss cynthiaerivo incredible portrayal legendary freedom fighter harriet theater friday,0.95,0.95
2019-10-30 23:34:57,Don't miss @CynthiaEriVo's incredible portrayal of the legendary freedom fighter. #HARRIET is in theaters Friday. https://t.co/RCT7al3q8e,miss cynthiaerivo incredible portrayal legendary freedom fighter harriet theater friday,0.95,0.95
2019-10-30 23:31:40,"Ironically, Harriet Tubman would've shot Cynthia Erivo.. #Harriet",ironically harriet tubman would shot cynthia erivo harriet,0.0,0.0
2019-10-30 23:31:15,RT @AMCArtisanFilms: Experience the extraordinary tale of #Harriet Tubman's escape from slavery and transformation into one of America's gr…,amcartisanfilms experience extraordinary tale harriet tubman escape slavery transformation one america gr,0.3333333333333333,1.0
2019-10-30 23:22:05,"RT @tonetalks: WATCH: @tonetalks on uncomfortable truths about 
#Harriet film &amp; @Comcast “If you have a lawsuit in the Supreme Court attack…",tonetalks watch tonetalks uncomfortable truth harriet film amp comcast lawsuit supreme court attack,-0.5,1.0
2019-10-30 23:20:29,"RT @AMCArtisanFilms: Tickets are on sale now for #HARRIET. :admission_tickets:: https://t.co/3vybM5MsvI

Get tickets now through 11/14 to see the unbelievab…",amcartisanfilms ticket sale harriet admission ticket ticket see unbelievab,0.0,0.0
2019-10-30 23:19:55,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 23:18:54,"RT @Behembaba: This is the best review I've read of #Harriet. It's just a bad movie y'all.

#ADOS #BreakingBrown 

https://t.co/Z8EfLhDimz",behembaba best review read harriet bad movie ado breakingbrown,0.15000000000000008,0.4833333333333333
2019-10-30 23:18:37,RT @UniPicturesCAN: Don’t underestimate #HARRIET. In theatres Friday.,unipicturescan underestimate harriet theatre friday,0.0,0.0
2019-10-30 23:17:37,RT @MeccaStarr7: Would you ever go see a movie about the holocaust produced by hitlers grandson?  Nah?  Ok so stop shoving that stupid ass…,meccastarr would ever go see movie holocaust produced hitler grandson nah ok stop shoving stupid as,-0.14999999999999997,0.75
2019-10-30 23:16:43,"""World's First Slave Superhero"" - It's clear this is an effort to mock and neutralize Tubman's legacy, impact and p… https://t.co/9HrR03sB6j",world first slave superhero clear effort mock neutralize tubman legacy impact p,0.17500000000000002,0.3583333333333333
2019-10-30 23:16:37,RT @Variety: Cynthia Erivo wants to play Serena Williams https://t.co/JNhA0BmTjm #Harriet https://t.co/j1vKvndvC3,variety cynthia erivo want play serena williams harriet,0.0,0.0
2019-10-30 23:16:13,"RT @roxana_hadadi: From me, about #Harriet. https://t.co/HvV6VsJOnH",roxana hadadi harriet,0.0,0.0
2019-10-30 23:15:38,RT @UniPicturesCAN: Rebel. Spy. Legend. #HARRIET is in theatres Friday.,unipicturescan rebel spy legend harriet theatre friday,0.0,0.0
2019-10-30 23:15:27,RT @DebraMChase: Last night was truly amazing. Official LA screening of #Harriet at the historic #orpheumtheatre. @cynthiaerivo sang our gr…,debramchase last night truly amazing official la screening harriet historic orpheumtheatre cynthiaerivo sang gr,0.20000000000000004,0.32222222222222224
2019-10-30 23:14:24,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 23:13:50,"RT @RADA_London: Watch RADA graduate @CynthiaEriVo
talk about playing the title role in the upcoming film biopic #Harriet, and hear how she…",rada london watch rada graduate cynthiaerivo talk playing title role upcoming film biopic harriet hear,0.0,0.0
2019-10-30 23:13:02,RT @AMCArtisanFilms: Experience the extraordinary tale of #Harriet Tubman's escape from slavery and transformation into one of America's gr…,amcartisanfilms experience extraordinary tale harriet tubman escape slavery transformation one america gr,0.3333333333333333,1.0
2019-10-30 23:09:14,"RT @roxana_hadadi: From me, about #Harriet. https://t.co/HvV6VsJOnH",roxana hadadi harriet,0.0,0.0
2019-10-30 23:08:22,"RT @Behembaba: This is the best review I've read of #Harriet. It's just a bad movie y'all.

#ADOS #BreakingBrown 

https://t.co/Z8EfLhDimz",behembaba best review read harriet bad movie ado breakingbrown,0.15000000000000008,0.4833333333333333
2019-10-30 23:07:14,RT @AMCArtisanFilms: Get tickets now through 11/14 to see #HARRIET at @AMCTheatres and you'll be entered to win a trip to the @NMAAHC in DC…,amcartisanfilms ticket see harriet amctheatres entered win trip nmaahc dc,0.8,0.4
2019-10-30 23:07:05,"RT @Behembaba: This is the best review I've read of #Harriet. It's just a bad movie y'all.

#ADOS #BreakingBrown 

https://t.co/Z8EfLhDimz",behembaba best review read harriet bad movie ado breakingbrown,0.15000000000000008,0.4833333333333333
2019-10-30 23:02:35,RT @Variety: #Harriet producer on the backlash of casting Cynthia Erivo: “I don’t know if it’s because she’s a woman but it is so unfair” s…,variety harriet producer backlash casting cynthia erivo know woman unfair,-0.5,1.0
2019-10-30 23:00:29,"RT @tonetalks: WATCH: @tonetalks on uncomfortable truths about 
#Harriet film &amp; @Comcast “If you have a lawsuit in the Supreme Court attack…",tonetalks watch tonetalks uncomfortable truth harriet film amp comcast lawsuit supreme court attack,-0.5,1.0
2019-10-30 22:59:48,RT @larrywilmore: Saw the great Cynthia Erivo as Harriet Tubman last night. Incredible!! Definitely Oscar worthy! #Harriet  harrietfilm htt…,larrywilmore saw great cynthia erivo harriet tubman last night incredible definitely oscar worthy harriet harrietfilm htt,0.40666666666666673,0.6433333333333333
2019-10-30 22:57:02,Did anyone I know see #Harriet at tiff? Is it worth seeing?,anyone know see harriet tiff worth seeing,0.3,0.1
2019-10-30 22:56:32,"RT @Behembaba: This is the best review I've read of #Harriet. It's just a bad movie y'all.

#ADOS #BreakingBrown 

https://t.co/Z8EfLhDimz",behembaba best review read harriet bad movie ado breakingbrown,0.15000000000000008,0.4833333333333333
2019-10-30 22:53:29,Last night was truly amazing. Official LA screening of #Harriet at the historic #orpheumtheatre. @cynthiaerivo sang… https://t.co/rEUxn6vuQ7,last night truly amazing official la screening harriet historic orpheumtheatre cynthiaerivo sang,0.20000000000000004,0.32222222222222224
2019-10-30 22:48:43,Check out these great photos from the L.A. and D.C. @HarrietFilm premieres of editor Wyatt Smith and makeup departm… https://t.co/EOMWg9fTKn,check great photo l c harrietfilm premiere editor wyatt smith makeup departm,0.8,0.75
2019-10-30 22:48:21,"RT @tonetalks: WATCH: @tonetalks on uncomfortable truths about 
#Harriet film &amp; @Comcast “If you have a lawsuit in the Supreme Court attack…",tonetalks watch tonetalks uncomfortable truth harriet film amp comcast lawsuit supreme court attack,-0.5,1.0
2019-10-30 22:45:58,Most important film of the 2019! #Harriet! #HarrietTubman https://t.co/6LlPHk4I2p,important film harriet harriettubman,0.4,1.0
2019-10-30 22:45:26,RT @AMCArtisanFilms: Experience the extraordinary tale of #Harriet Tubman's escape from slavery and transformation into one of America's gr…,amcartisanfilms experience extraordinary tale harriet tubman escape slavery transformation one america gr,0.3333333333333333,1.0
2019-10-30 22:41:11,#prescreening #harriet — watching Harriet Movie at Landmark's Keystone Art Cinema https://t.co/lCgwRaVeaz,prescreening harriet watching harriet movie landmark keystone art cinema,0.0,0.0
2019-10-30 22:40:27,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:40:09,About to head in for the screening of #HARRIET @HarrietFilm looking forward to seeing how @CynthiaEriVo &amp;… https://t.co/YU0tIzyvJQ,head screening harriet harrietfilm looking forward seeing cynthiaerivo amp,0.0,0.0
2019-10-30 22:36:19,RT @lboogiepopworld: @AMCArtisanFilms Just saw the trailer when I went to see #JokerFilm - I CRIED! That's how moved I was with #Harriet @C…,lboogiepopworld amcartisanfilms saw trailer went see jokerfilm cried moved harriet c,0.0,0.0
2019-10-30 22:36:05,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:34:15,RT @AMCArtisanFilms: Experience the extraordinary tale of #Harriet Tubman's escape from slavery and transformation into one of America's gr…,amcartisanfilms experience extraordinary tale harriet tubman escape slavery transformation one america gr,0.3333333333333333,1.0
2019-10-30 22:29:45,"RT @avalondotred: Joe Alwyn arrives at the Los Angeles Premiere Of Focus Features' 'Harriet' held at The Orpheum Theatre in Los Angeles, Ca…",avalondotred joe alwyn arrives los angeles premiere focus feature harriet held orpheum theatre los angeles ca,0.0,0.0
2019-10-30 22:28:56,"RT @AMCArtisanFilms: Tickets are on sale now for #HARRIET. :admission_tickets:: https://t.co/3vybM5MsvI

Get tickets now through 11/14 to see the unbelievab…",amcartisanfilms ticket sale harriet admission ticket ticket see unbelievab,0.0,0.0
2019-10-30 22:28:33,RT @AprilDRyan: My weekly #AURN @aurnonline On the Record #podcast with the cast of #Harriet https://t.co/tEp3I1920J,aprildryan weekly aurn aurnonline record podcast cast harriet,0.0,0.0
2019-10-30 22:21:36,RT @AprilDRyan: My weekly #AURN @aurnonline On the Record #podcast with the cast of #Harriet https://t.co/tEp3I1920J,aprildryan weekly aurn aurnonline record podcast cast harriet,0.0,0.0
2019-10-30 22:21:23,"#Repost @elizabethbanks (get_repost)
・・・
I did my own hair and makeup. I used to wear it really curly. Heading to s… https://t.co/EvQVmHL8UT",repost elizabethbanks repost hair makeup used wear really curly heading,0.2,0.2
2019-10-30 22:20:51,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:17:14,RT @tonetalks: NBC Universal is a subsidiary of @comcast and owns @FocusFeatures who produced #Harriet. How is @cynthiaerivo allowed to pla…,tonetalks nbc universal subsidiary comcast owns focusfeatures produced harriet cynthiaerivo allowed pla,0.0,0.0
2019-10-30 22:16:38,RT @tonetalks: NBC Universal is a subsidiary of @comcast and owns @FocusFeatures who produced #Harriet. How is @cynthiaerivo allowed to pla…,tonetalks nbc universal subsidiary comcast owns focusfeatures produced harriet cynthiaerivo allowed pla,0.0,0.0
2019-10-30 22:16:34,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:15:03,How many of y’all skipping that #Harriet movie because of the comments the lead made about African Americans?,many skipping harriet movie comment lead made african american,0.16666666666666666,0.16666666666666666
2019-10-30 22:13:20,RT @AprilDRyan: My weekly #AURN @aurnonline On the Record #podcast with the cast of #Harriet https://t.co/tEp3I1920J,aprildryan weekly aurn aurnonline record podcast cast harriet,0.0,0.0
2019-10-30 22:11:27,RT @AMCArtisanFilms: Experience the extraordinary tale of #Harriet Tubman's escape from slavery and transformation into one of America's gr…,amcartisanfilms experience extraordinary tale harriet tubman escape slavery transformation one america gr,0.3333333333333333,1.0
2019-10-30 22:10:54,RT @tonetalks: NBC Universal is a subsidiary of @comcast and owns @FocusFeatures who produced #Harriet. How is @cynthiaerivo allowed to pla…,tonetalks nbc universal subsidiary comcast owns focusfeatures produced harriet cynthiaerivo allowed pla,0.0,0.0
2019-10-30 22:08:17,"RT @AMCArtisanFilms: Tickets are on sale now for #HARRIET. :admission_tickets:: https://t.co/3vybM5MsvI

Get tickets now through 11/14 to see the unbelievab…",amcartisanfilms ticket sale harriet admission ticket ticket see unbelievab,0.0,0.0
2019-10-30 22:05:17,RT @AprilDRyan: My weekly #AURN @aurnonline On the Record #podcast with the cast of #Harriet https://t.co/tEp3I1920J,aprildryan weekly aurn aurnonline record podcast cast harriet,0.0,0.0
2019-10-30 22:04:40,RT @Variety: #Harriet producer on the backlash of casting Cynthia Erivo: “I don’t know if it’s because she’s a woman but it is so unfair” s…,variety harriet producer backlash casting cynthia erivo know woman unfair,-0.5,1.0
2019-10-30 22:02:57,"Her escape was just the beginning. #HARRIET
:admission_tickets:: CashApp: $TheVoiceOfZeta or PayPal (Friends &amp; Family Option) at TheV… https://t.co/WUsmhQ0Ucx",escape beginning harriet admission ticket cashapp thevoiceofzeta paypal friend amp family option thev,0.0,0.0
2019-10-30 22:02:50,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:01:02,RT @AMCArtisanFilms: Watch this exclusive clip from #HARRIET. Witness the miraculous story of Harriet Tubman this weekend at AMC. https://t…,amcartisanfilms watch exclusive clip harriet witness miraculous story harriet tubman weekend amc,0.0,0.0
2019-10-30 22:00:00,"To bring the life of Harriet Tubman to the screen, director @Kasi_Lemmons reached out to @T_Blanchard to score… https://t.co/eDmR2vWGSW",bring life harriet tubman screen director kasi lemmon reached blanchard score,0.0,0.0
2019-10-30 22:00:00,"Witness the legendary true story of American Hero, Harriet Tubman. See #Harriet in Megaplex Theatres November 1st.… https://t.co/ZueqmIKIAn",witness legendary true story american hero harriet tubman see harriet megaplex theatre november st,0.45,0.5499999999999999
2019-10-30 21:56:23,RT @Variety: #Harriet producer on the backlash of casting Cynthia Erivo: “I don’t know if it’s because she’s a woman but it is so unfair” s…,variety harriet producer backlash casting cynthia erivo know woman unfair,-0.5,1.0
2019-10-30 21:55:01,My weekly #AURN @aurnonline On the Record #podcast with the cast of #Harriet https://t.co/tEp3I1920J,weekly aurn aurnonline record podcast cast harriet,0.0,0.0
2019-10-30 21:54:54,#CynthiaErivo shuts down the red carpet at the L.A. premiere of #Harriet https://t.co/op7IlnEQyq,cynthiaerivo shuts red carpet l premiere harriet,0.0,0.0
2019-10-30 21:54:41,RT @honeydelasoul: I do not support the #Harriet movie @foxsearchlight. I won’t see it. The disrespect of @CynthiaEriVo towards Harriet’s #…,honeydelasoul support harriet movie foxsearchlight see disrespect cynthiaerivo towards harriet,0.0,0.0
2019-10-30 21:53:57,RT @MeccaStarr7: Would you ever go see a movie about the holocaust produced by hitlers grandson?  Nah?  Ok so stop shoving that stupid ass…,meccastarr would ever go see movie holocaust produced hitler grandson nah ok stop shoving stupid as,-0.14999999999999997,0.75
2019-10-30 21:49:24,Which new release will you see this w/end? #ArcticDogs #ArcticDogsMovie #JeremyRenner #Harriet #HarrietMovie… https://t.co/Kjlskhz1JI,new release see w end arcticdogs arcticdogsmovie jeremyrenner harriet harrietmovie,0.13636363636363635,0.45454545454545453
2019-10-30 21:48:34,RT @MeccaStarr7: Would you ever go see a movie about the holocaust produced by hitlers grandson?  Nah?  Ok so stop shoving that stupid ass…,meccastarr would ever go see movie holocaust produced hitler grandson nah ok stop shoving stupid as,-0.14999999999999997,0.75
2019-10-30 21:44:33,RT @UniPicturesCAN: Experience the untold true story of Harriet Tubman. #HARRIET in theatres Friday.,unipicturescan experience untold true story harriet tubman harriet theatre friday,0.35,0.65
2019-10-30 21:43:19,RT @UniPicturesCAN: Experience the untold true story of Harriet Tubman. #HARRIET in theatres Friday.,unipicturescan experience untold true story harriet tubman harriet theatre friday,0.35,0.65
2019-10-30 21:40:25,"RT @roxana_hadadi: From me, about #Harriet. https://t.co/HvV6VsJOnH",roxana hadadi harriet,0.0,0.0
