date,content
2019-10-30 22:19:07,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 22:18:17,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…"
2019-10-30 22:17:34,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 22:17:18,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 22:12:34,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 22:08:51,RT @realDailyWire: .@HollywoodInToto: The star of the eagerly awaited biopic #HarrietMovie drew on her own beliefs to bring the American ic…
2019-10-30 22:07:47,#RT @realDailyWire: .@HollywoodInToto: The star of the eagerly awaited biopic #HarrietMovie drew on her own beliefs… https://t.co/L7ie1gKdDF
2019-10-30 22:06:21,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 22:05:29,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 22:05:07,RT @WhatsNoovie: The fact that it's 2019 and this is the first time we have a movie about American icon Harriet Tubman is ridiculous. That…
2019-10-30 22:03:51,.@HollywoodInToto: The star of the eagerly awaited biopic #HarrietMovie drew on her own beliefs to bring the Americ… https://t.co/uu2PYUAedW
2019-10-30 22:02:57,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 22:01:49,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 21:51:28,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 21:49:24,Which new release will you see this w/end? #ArcticDogs #ArcticDogsMovie #JeremyRenner #Harriet #HarrietMovie… https://t.co/Kjlskhz1JI
2019-10-30 21:48:46,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 21:46:34,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 21:45:14,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:43:55,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 21:42:30,RT @paynecth: @IAMQUEENLATIFAH Sis back  off this #HarrietMovie promotion.   We 💙you  and don’t want you to be caught on the wrong side of…
2019-10-30 21:35:30,RT @KirbyMaurier: Last night at the L.A. #HarrietMovie premiere. Sang @CynthiaEriVo ! One of the best films I’ve seen in a long time. 👍🏽👍🏽…
2019-10-30 21:26:43,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 21:23:32,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:22:59,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:18:50,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 21:16:42,RT @ministercookie: Has anyone seen #Harriet #HarrietMovie yet? I'm so anxious to see it. How would you rate it? #TuesdayThoughts #Blacktwi…
2019-10-30 21:16:40,"RT @Chad_Boogie: @CapehartJ #HarrietMovie + the intent behind it run contrary to everything #HarrietTubman fought against.

I will honor he…"
2019-10-30 21:14:57,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:12:26,The fact that it's 2019 and this is the first time we have a movie about American icon Harriet Tubman is ridiculous… https://t.co/kJM50Zc17H
2019-10-30 21:11:06,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
2019-10-30 21:10:01,So they want black people to forget about slavery but they keep making slavery-related movies?! Make it make sense!… https://t.co/TCjFra6wxq
2019-10-30 21:07:18,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 21:06:43,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 21:05:01,RT @PeachesJenkins3: Cynthia Erivo's dark skin will not be used to shield her from criticism over her ethnic chauvinism toward ADOS people.…
