date,content
2019-10-30 14:17:46,"Icons of #TheIrishman... De Niro, Pacino and Romano swap stories on ⁦@TheTodayShow⁩  https://t.co/vYEQVl7OTR"
2019-10-30 14:02:38,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 13:49:05,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 13:43:09,"RT @mattrorabeck: good morning friends of @untitled_cast.

on this here 49th draft, @EM6211 discusses his trip to the LA premiere of #their…"
2019-10-30 13:40:31,"Enter to #win Run-of-Engagement passes to see #TheIrishman at @TIFF_NET Lightbox!

https://t.co/Qo2nv3Fqv3 https://t.co/LWOHkuBAjz"
2019-10-30 13:38:50,"@TheIrishmanFilm Yes! We will be screening Scorsese's #theirishman December 2, 3,4 at 7pm. @ayrsleygrand Tickets $9… https://t.co/o1Uim9fjMy"
2019-10-30 13:38:18,"RT @mattrorabeck: good morning friends of @untitled_cast.

on this here 49th draft, @EM6211 discusses his trip to the LA premiere of #their…"
2019-10-30 13:38:03,"RT @BritishGQ: Introducing our December cover star… 🥁  
Hollywood legend and star of #TheIrishman, the one and only Mr. #RobertDeNiro. 
Rea…"
2019-10-30 13:36:13,"RT @mattrorabeck: good morning friends of @untitled_cast.

on this here 49th draft, @EM6211 discusses his trip to the LA premiere of #their…"
2019-10-30 13:34:45,"It took ages to get Pacino, De Niro and Scorsese together. “The Irishman” is their first film as a threesome. That… https://t.co/MAaSfz57z8"
2019-10-30 13:33:49,"good morning friends of @untitled_cast.

on this here 49th draft, @EM6211 discusses his trip to the LA premiere of… https://t.co/tpMDgETuq4"
2019-10-30 13:28:26,"RT @ErikDavis: We spoke with Bruce Springsteen for 40 minutes &amp; did not ask him about Marvel movies. But boy, does he love #TheIrishman. ""T…"
2019-10-30 13:17:59,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 13:10:39,"This is really a great year for cinema, all the greats are giving us something this year. #Dolemiteismyname… https://t.co/zPoI0nqC37"
2019-10-30 13:05:17,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 13:02:12,"Scene #6: The Irishman premium Irish whiskey... He's coming.

#IrishWhiskey #TheIrishman #TheIrishmanMovie

*please… https://t.co/mux77bB719"
2019-10-30 13:00:23,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:59:14,"Off to watch #TheIrishman. 
Before/after: https://t.co/8RktIxyv1U"
2019-10-30 12:55:45,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:54:16,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:52:20,"RT @xpresslite: Planning to watch #TheIrishman? Read the review here.  
@NetflixIndia 
https://t.co/uH3FhPcKHd"
2019-10-30 12:49:50,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
2019-10-30 12:42:22,"RT @TODAYshow: Watch @HarrySmith's full interview with #TheIrishman stars Al Pacino, Robert De Niro and Ray Romano. https://t.co/F5XdExVMwB"
