date,content
2019-11-01 22:33:34,"RT @AfroPlexx: Instead of telling the true story of #HarrietTubman, @kasi_lemmons and others put out this trash  #HarrietMovie, where a Bla…"
2019-11-01 22:32:24,RT @ABWHTruth: Win a free ABWH tote and autographed copy of #SheCameToSlay featured tweeter @RedHeadProf Catherine Clinton's Harriet Tubman…
2019-11-01 22:31:31,RT @UMFF: We were taking a crew to see #HarrietMovie but just got word the villain in the movie is a black male bounty hunter. We'll sit th…
2019-11-01 22:30:49,"My review on #HarrietMovie
#B1 #ADOS #FBA #NotMyHarriet 👎🏿👎🏿🚮 https://t.co/z7em6KsohO"
2019-11-01 22:30:27,RT @kerrywashington: I cannot wait to see the brilliant @CynthiaEriVo in #HarrietMovie. And P.S. #ProudWifeyTweet (Nnamdi is an executive p…
2019-11-01 22:28:53,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-11-01 22:27:51,RT @RichOnOWN: At The Academy: #HarrietMovie by @TheAcademy  https://t.co/oBl9lEZn4C
2019-11-01 22:27:31,RT @boneknightmare5: The reviews on the new #HarrietMovie are starting to pour in and it is looking like a total flop. Not historically acc…
2019-11-01 22:26:34,RT @UMFF: We were taking a crew to see #HarrietMovie but just got word the villain in the movie is a black male bounty hunter. We'll sit th…
2019-11-01 22:26:25,We were just told to rewatch the trailer for #HarrietMovie ... 1/ https://t.co/JOSDUsUP3g
